campaign_id,model_id,model_code,training_seed,repeat_index,repeat_number,rng_bit_generator,rng_entropy,rng_state_words,method_id,policy,nominal_shots,checkpoint,checkpoint_sha256,exact_accuracy,n_points,accuracy,exact_label_flip_rate,mean_shots,median_shots,p90_shots,p95_shots,stop_fraction_128,stop_fraction_512,stop_fraction_2048,cap_hit,cap_hit_fraction,total_shots,alpha,cp_tail_probability
l4-base-seed-30-repeat-013,l4-base,0,30,13,14,PCG64,2026:4:0:30:13,25259593:2573439513:2218281412:3376891369,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.846,0.023,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-30-repeat-013,l4-base,0,30,13,14,PCG64,2026:4:0:30:13,25259593:2573439513:2218281412:3376891369,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.853,0.01,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-30-repeat-013,l4-base,0,30,13,14,PCG64,2026:4:0:30:13,25259593:2573439513:2218281412:3376891369,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.853,0.006,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-30-repeat-013,l4-base,0,30,13,14,PCG64,2026:4:0:30:13,25259593:2573439513:2218281412:3376891369,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.853,0.006,311.552,128.0,512.0,2048.0,0.85,0.068,0.082,39,0.039,311552,0.05,0.008333333333333333
l4-base-seed-30-repeat-014,l4-base,0,30,14,15,PCG64,2026:4:0:30:14,3392119211:3884019501:3715183815:4046119215,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.858,0.023,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-30-repeat-014,l4-base,0,30,14,15,PCG64,2026:4:0:30:14,3392119211:3884019501:3715183815:4046119215,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.85,0.013,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-30-repeat-014,l4-base,0,30,14,15,PCG64,2026:4:0:30:14,3392119211:3884019501:3715183815:4046119215,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.852,0.007,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-30-repeat-014,l4-base,0,30,14,15,PCG64,2026:4:0:30:14,3392119211:3884019501:3715183815:4046119215,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.852,0.007,303.488,128.0,512.0,2048.0,0.843,0.082,0.075,40,0.04,303488,0.05,0.008333333333333333
l4-base-seed-30-repeat-015,l4-base,0,30,15,16,PCG64,2026:4:0:30:15,287339912:4091783324:680775693:2503321532,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.846,0.025,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-30-repeat-015,l4-base,0,30,15,16,PCG64,2026:4:0:30:15,287339912:4091783324:680775693:2503321532,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.849,0.01,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-30-repeat-015,l4-base,0,30,15,16,PCG64,2026:4:0:30:15,287339912:4091783324:680775693:2503321532,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.847,0.008,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-30-repeat-015,l4-base,0,30,15,16,PCG64,2026:4:0:30:15,287339912:4091783324:680775693:2503321532,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.847,0.008,296.96,128.0,512.0,2048.0,0.852,0.075,0.073,32,0.032,296960,0.05,0.008333333333333333
l4-base-seed-30-repeat-016,l4-base,0,30,16,17,PCG64,2026:4:0:30:16,1855737206:2331067919:3248948479:3962708226,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.844,0.025,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-30-repeat-016,l4-base,0,30,16,17,PCG64,2026:4:0:30:16,1855737206:2331067919:3248948479:3962708226,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.848,0.011,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-30-repeat-016,l4-base,0,30,16,17,PCG64,2026:4:0:30:16,1855737206:2331067919:3248948479:3962708226,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.85,0.009,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-30-repeat-016,l4-base,0,30,16,17,PCG64,2026:4:0:30:16,1855737206:2331067919:3248948479:3962708226,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.85,0.009,302.72,128.0,512.0,2048.0,0.837,0.09,0.073,28,0.028,302720,0.05,0.008333333333333333
l4-base-seed-30-repeat-017,l4-base,0,30,17,18,PCG64,2026:4:0:30:17,3139842603:23952451:517388389:2264650857,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.849,0.024,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-30-repeat-017,l4-base,0,30,17,18,PCG64,2026:4:0:30:17,3139842603:23952451:517388389:2264650857,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.848,0.015,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-30-repeat-017,l4-base,0,30,17,18,PCG64,2026:4:0:30:17,3139842603:23952451:517388389:2264650857,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.851,0.01,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-30-repeat-017,l4-base,0,30,17,18,PCG64,2026:4:0:30:17,3139842603:23952451:517388389:2264650857,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.851,0.01,312.704,128.0,512.0,2048.0,0.843,0.076,0.081,38,0.038,312704,0.05,0.008333333333333333
l4-base-seed-30-repeat-018,l4-base,0,30,18,19,PCG64,2026:4:0:30:18,4023618020:3261186737:3817993203:23883271,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.855,0.024,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-30-repeat-018,l4-base,0,30,18,19,PCG64,2026:4:0:30:18,4023618020:3261186737:3817993203:23883271,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.854,0.011,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-30-repeat-018,l4-base,0,30,18,19,PCG64,2026:4:0:30:18,4023618020:3261186737:3817993203:23883271,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.852,0.003,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-30-repeat-018,l4-base,0,30,18,19,PCG64,2026:4:0:30:18,4023618020:3261186737:3817993203:23883271,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.852,0.003,310.784,128.0,512.0,2048.0,0.836,0.086,0.078,30,0.03,310784,0.05,0.008333333333333333
l4-base-seed-30-repeat-019,l4-base,0,30,19,20,PCG64,2026:4:0:30:19,1335090176:3331574463:906005500:2281844032,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.858,0.021,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-30-repeat-019,l4-base,0,30,19,20,PCG64,2026:4:0:30:19,1335090176:3331574463:906005500:2281844032,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.852,0.011,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-30-repeat-019,l4-base,0,30,19,20,PCG64,2026:4:0:30:19,1335090176:3331574463:906005500:2281844032,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.852,0.005,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-30-repeat-019,l4-base,0,30,19,20,PCG64,2026:4:0:30:19,1335090176:3331574463:906005500:2281844032,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.852,0.005,310.784,128.0,512.0,2048.0,0.836,0.086,0.078,31,0.031,310784,0.05,0.008333333333333333
l4-base-seed-30-repeat-020,l4-base,0,30,20,21,PCG64,2026:4:0:30:20,1668078909:640111090:816094493:2058087992,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.85,0.021,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-30-repeat-020,l4-base,0,30,20,21,PCG64,2026:4:0:30:20,1668078909:640111090:816094493:2058087992,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.849,0.014,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-30-repeat-020,l4-base,0,30,20,21,PCG64,2026:4:0:30:20,1668078909:640111090:816094493:2058087992,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.85,0.005,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-30-repeat-020,l4-base,0,30,20,21,PCG64,2026:4:0:30:20,1668078909:640111090:816094493:2058087992,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.85,0.005,298.88,128.0,512.0,2048.0,0.839,0.09,0.071,33,0.033,298880,0.05,0.008333333333333333
l4-base-seed-30-repeat-021,l4-base,0,30,21,22,PCG64,2026:4:0:30:21,3686584371:1581423599:2347795447:3780107172,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.853,0.024,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-30-repeat-021,l4-base,0,30,21,22,PCG64,2026:4:0:30:21,3686584371:1581423599:2347795447:3780107172,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.85,0.015,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-30-repeat-021,l4-base,0,30,21,22,PCG64,2026:4:0:30:21,3686584371:1581423599:2347795447:3780107172,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.852,0.007,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-30-repeat-021,l4-base,0,30,21,22,PCG64,2026:4:0:30:21,3686584371:1581423599:2347795447:3780107172,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.852,0.007,298.112,128.0,512.0,2048.0,0.841,0.088,0.071,38,0.038,298112,0.05,0.008333333333333333
l4-base-seed-30-repeat-022,l4-base,0,30,22,23,PCG64,2026:4:0:30:22,1378676329:574867223:1586837828:710408948,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.839,0.028,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-30-repeat-022,l4-base,0,30,22,23,PCG64,2026:4:0:30:22,1378676329:574867223:1586837828:710408948,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.854,0.013,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-30-repeat-022,l4-base,0,30,22,23,PCG64,2026:4:0:30:22,1378676329:574867223:1586837828:710408948,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.853,0.006,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-30-repeat-022,l4-base,0,30,22,23,PCG64,2026:4:0:30:22,1378676329:574867223:1586837828:710408948,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.853,0.006,295.808,128.0,512.0,2048.0,0.843,0.087,0.07,33,0.033,295808,0.05,0.008333333333333333
l4-base-seed-30-repeat-023,l4-base,0,30,23,24,PCG64,2026:4:0:30:23,735149969:1034637452:1871721927:1740696545,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.84,0.027,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-30-repeat-023,l4-base,0,30,23,24,PCG64,2026:4:0:30:23,735149969:1034637452:1871721927:1740696545,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.845,0.012,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-30-repeat-023,l4-base,0,30,23,24,PCG64,2026:4:0:30:23,735149969:1034637452:1871721927:1740696545,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.849,0.006,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-30-repeat-023,l4-base,0,30,23,24,PCG64,2026:4:0:30:23,735149969:1034637452:1871721927:1740696545,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.849,0.006,315.776,128.0,512.0,2048.0,0.843,0.074,0.083,36,0.036,315776,0.05,0.008333333333333333
l4-base-seed-30-repeat-024,l4-base,0,30,24,25,PCG64,2026:4:0:30:24,312720074:1094787445:1233720951:844150168,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.844,0.021,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-30-repeat-024,l4-base,0,30,24,25,PCG64,2026:4:0:30:24,312720074:1094787445:1233720951:844150168,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.849,0.012,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-30-repeat-024,l4-base,0,30,24,25,PCG64,2026:4:0:30:24,312720074:1094787445:1233720951:844150168,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.851,0.002,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-30-repeat-024,l4-base,0,30,24,25,PCG64,2026:4:0:30:24,312720074:1094787445:1233720951:844150168,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.85,0.003,293.888,128.0,512.0,2048.0,0.836,0.097,0.067,36,0.036,293888,0.05,0.008333333333333333
l4-base-seed-30-repeat-025,l4-base,0,30,25,26,PCG64,2026:4:0:30:25,2865750919:2375535941:1033103516:3180886018,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.848,0.025,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-30-repeat-025,l4-base,0,30,25,26,PCG64,2026:4:0:30:25,2865750919:2375535941:1033103516:3180886018,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.853,0.006,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-30-repeat-025,l4-base,0,30,25,26,PCG64,2026:4:0:30:25,2865750919:2375535941:1033103516:3180886018,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-30/20260728T115856.037957Z-3f5107c4eb/checkpoint.npz,9eda0340bb887554338544c46552eedeaa2970151f7c2d48e4a36e2d47c76f33,0.851,1000,0.852,0.005,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
